field_id,mukey,muname,compname,comppct_r,drainagecl,hzdept_r,hzdepb_r,om_r,ph1to1h2o_r,awc_r,claytotal_r,sandtotal_r,silttotal_r,dbthirdbar_r,cec7_r
FIELD_0011,402879,"Dinsdale silty clay loam, 5 to 9 percent slopes",Dinsdale,90,Moderately well drained,30,48,1.5,6.2,0.18,29,7,64,1.34,23.6
FIELD_0011,402879,"Dinsdale silty clay loam, 5 to 9 percent slopes",Kenyon,5,Moderately well drained,0,23,2.9,5.8,0.19,21,36,43,1.28,18.1
FIELD_0011,402879,"Dinsdale silty clay loam, 5 to 9 percent slopes",Dinsdale,5,Moderately well drained,0,15,2.8,6.4,0.18,28,8,64,1.38,23.4
FIELD_0011,402879,"Dinsdale silty clay loam, 5 to 9 percent slopes",Dinsdale,5,Moderately well drained,15,36,1.2,5.9,0.18,32,9,59,1.38,25.5
FIELD_0011,402879,"Dinsdale silty clay loam, 5 to 9 percent slopes",Kenyon,5,Moderately well drained,23,36,2.8,5.6,0.19,21,33,46,1.55,18
FIELD_0011,402880,"Dinsdale silty clay loam, 5 to 9 percent slopes, eroded",Dinsdale,90,Moderately well drained,0,15,2.8,6.4,0.18,28,8,64,1.38,23.4
FIELD_0011,402880,"Dinsdale silty clay loam, 5 to 9 percent slopes, eroded",Dinsdale,90,Moderately well drained,15,36,1.2,5.9,0.18,32,9,59,1.38,25.5
FIELD_0011,402880,"Dinsdale silty clay loam, 5 to 9 percent slopes, eroded",Liscomb,5,Well drained,0,18,1.25,6.5,0.18,26,33,41,1.4,21.2
FIELD_0011,402880,"Dinsdale silty clay loam, 5 to 9 percent slopes, eroded",Dickinson,5,Well drained,0,18,2,6.5,0.14,15,60,25,1.53,13.2
FIELD_0011,402880,"Dinsdale silty clay loam, 5 to 9 percent slopes, eroded",Liscomb,5,Well drained,18,29,0.5,6.6,0.18,27,38,35,1.55,21.2
FIELD_0011,402880,"Dinsdale silty clay loam, 5 to 9 percent slopes, eroded",Dickinson,5,Well drained,18,76,0.25,5.8,0.14,14,66,20,1.5,11.4
FIELD_0011,402880,"Dinsdale silty clay loam, 5 to 9 percent slopes, eroded",Liscomb,5,Well drained,29,62,0.25,6.5,0.18,24,50,26,1.55,18.5
FIELD_0011,402895,"Tama silty clay loam, terrace, 0 to 2 percent slopes",Tama,95,Well drained,0,15,3.5,6.5,0.21,27,3,70,1.32,22.8
FIELD_0011,402895,"Tama silty clay loam, terrace, 0 to 2 percent slopes",Tama,95,Well drained,15,25,3,6,0.21,28,3,69,1.29,23.5
FIELD_0011,402895,"Tama silty clay loam, terrace, 0 to 2 percent slopes",Tama,95,Well drained,25,36,3,5.9,0.21,28,3,69,1.29,23.5
FIELD_0011,402895,"Tama silty clay loam, terrace, 0 to 2 percent slopes",Muscatine,5,Somewhat poorly drained,0,20,5,6.2,0.23,29,7,64,1.33,33
FIELD_0011,402895,"Tama silty clay loam, terrace, 0 to 2 percent slopes",Muscatine,5,Somewhat poorly drained,20,51,5,6.2,0.23,29,7,64,1.33,33
FIELD_0011,402896,"Tama silty clay loam, terrace, 2 to 5 percent slopes",Tama,95,Well drained,0,15,3.5,6.5,0.21,27,3,70,1.32,22.8
FIELD_0011,402896,"Tama silty clay loam, terrace, 2 to 5 percent slopes",Tama,95,Well drained,15,25,3,6,0.21,28,3,69,1.29,23.5
FIELD_0011,402896,"Tama silty clay loam, terrace, 2 to 5 percent slopes",Tama,95,Well drained,25,36,3,5.9,0.21,28,3,69,1.29,23.5
FIELD_0011,402896,"Tama silty clay loam, terrace, 2 to 5 percent slopes",Muscatine,5,Somewhat poorly drained,0,20,5,6.2,0.23,29,7,64,1.33,33
FIELD_0011,402896,"Tama silty clay loam, terrace, 2 to 5 percent slopes",Muscatine,5,Somewhat poorly drained,20,51,5,6.2,0.23,29,7,64,1.33,33
FIELD_0011,402899,"Ely silty clay loam, 2 to 5 percent slopes",Ely,95,Somewhat poorly drained,0,20,5,6.5,0.17,28,4,68,1.31,23.9
FIELD_0011,402899,"Ely silty clay loam, 2 to 5 percent slopes",Ely,95,Somewhat poorly drained,20,61,3.5,6.5,0.17,28,4,68,1.28,23.6
FIELD_0011,402899,"Ely silty clay loam, 2 to 5 percent slopes",Colo,5,Poorly drained,0,20,5,6.5,0.16,30,6,64,1.29,25.5
FIELD_0011,402899,"Ely silty clay loam, 2 to 5 percent slopes",Colo,5,Poorly drained,20,36,3.5,6.5,0.17,30,6,64,1.31,25.1
FIELD_0011,402900,"Spillville loam, 0 to 2 percent slopes, occasionally flooded",Spillville,90,Somewhat poorly drained,0,20,5.5,6.7,0.14,22,41,37,1.2,19.3
FIELD_0011,402900,"Spillville loam, 0 to 2 percent slopes, occasionally flooded",Spillville,90,Somewhat poorly drained,20,137,3.5,6.7,0.14,22,41,37,1.35,19
FIELD_0011,402900,"Spillville loam, 0 to 2 percent slopes, occasionally flooded",Coland,5,Poorly drained,0,20,6,6.3,0.13,30,28,42,1.17,25.6
FIELD_0011,402900,"Spillville loam, 0 to 2 percent slopes, occasionally flooded",Coland,5,Poorly drained,20,81,4.5,6.3,0.13,30,28,42,1.25,25.4
FIELD_0011,402918,"Sattre loam, 0 to 2 percent slopes",Sattre,100,Well drained,0,33,3.5,6.3,0.19,21,41.6,37.4,1.43,22.5
FIELD_0011,402919,"Sattre loam, 2 to 5 percent slopes",Sattre,100,Well drained,0,33,3,6.3,0.19,21,41.6,37.4,1.43,22.5
FIELD_0011,402922,"Kenyon loam, 2 to 5 percent slopes",Kenyon,90,Moderately well drained,0,23,2.9,5.8,0.19,21,36,43,1.28,18.1
FIELD_0011,402922,"Kenyon loam, 2 to 5 percent slopes",Kenyon,90,Moderately well drained,23,36,2.8,5.5,0.19,21,33,46,1.55,18
FIELD_0011,402922,"Kenyon loam, 2 to 5 percent slopes",Floyd,5,Somewhat poorly drained,0,41,4,6.7,0.21,23,30,47,1.35,21
FIELD_0011,402922,"Kenyon loam, 2 to 5 percent slopes",Ostrander,3,Well drained,0,20,3.5,6.5,0.2,22.5,39.8,37.7,1.4,19.4
FIELD_0011,402922,"Kenyon loam, 2 to 5 percent slopes",Ostrander,3,Well drained,20,48,3.5,6.5,0.2,22.5,29.5,48,1.34,19.4
FIELD_0011,402922,"Kenyon loam, 2 to 5 percent slopes",Olin,1,Well drained,0,20,2,6.5,0.15,15,65,20,1.48,13.2
FIELD_0011,402922,"Kenyon loam, 2 to 5 percent slopes",Cerlin,1,Somewhat poorly drained,0,20,4,6.3,0.21,23,23,54,1.23,19.9
FIELD_0011,402922,"Kenyon loam, 2 to 5 percent slopes",Olin,1,Well drained,20,48,1.5,6.5,0.14,15,66,19,1.48,13
FIELD_0011,402922,"Kenyon loam, 2 to 5 percent slopes",Cerlin,1,Somewhat poorly drained,20,36,4,6.3,0.21,23,23,54,1.23,19.9
FIELD_0011,402924,"Kenyon loam, 5 to 9 percent slopes, eroded",Kenyon,90,Moderately well drained,0,18,2.4,5.8,0.19,21,36,43,1.28,17.9
FIELD_0011,402924,"Kenyon loam, 5 to 9 percent slopes, eroded",Kenyon,90,Moderately well drained,18,30,1.25,5.7,0.18,25,32,43,1.55,20.5
FIELD_0011,402924,"Kenyon loam, 5 to 9 percent slopes, eroded",Kenyon,90,Moderately well drained,30,104,0.5,5.9,0.16,25,45,30,1.75,19.7
FIELD_0011,402924,"Kenyon loam, 5 to 9 percent slopes, eroded",Kenyon,5,Moderately well drained,0,18,1.4,5.8,0.18,21,36,43,1.28,17.6
FIELD_0011,402924,"Kenyon loam, 5 to 9 percent slopes, eroded",Kenyon,5,Moderately well drained,18,33,0.5,5.7,0.17,25,32,43,1.55,19.7
FIELD_0011,402924,"Kenyon loam, 5 to 9 percent slopes, eroded",Olin,3,Well drained,0,18,1.5,6.5,0.14,15,65,20,1.48,13
FIELD_0011,402924,"Kenyon loam, 5 to 9 percent slopes, eroded",Olin,3,Well drained,18,79,0.5,6.5,0.13,15,66,19,1.48,12.5
FIELD_0011,402924,"Kenyon loam, 5 to 9 percent slopes, eroded",Cerlin,2,Somewhat poorly drained,0,18,3.5,6.3,0.2,23,23,54,1.23,19.8
FIELD_0011,402924,"Kenyon loam, 5 to 9 percent slopes, eroded",Cerlin,2,Somewhat poorly drained,18,46,1.5,6.3,0.19,31,17,52,1.45,25
FIELD_0011,402925,"Kenyon loam, 9 to 14 percent slopes",Kenyon,100,Moderately well drained,0,23,2.9,5.8,0.19,21,36,43,1.28,18.1
FIELD_0011,402925,"Kenyon loam, 9 to 14 percent slopes",Kenyon,100,Moderately well drained,23,36,2.8,5.5,0.19,21,33,46,1.55,18
FIELD_0011,3051676,"Anthroportic Udorthents, 2 to 9 percent slopes",Anthroportic Udorthents,100,Moderately well drained,0,15,1,6.3,0.2,25,35,40,1.4,16.6
FIELD_0011,3051676,"Anthroportic Udorthents, 2 to 9 percent slopes",Anthroportic Udorthents,100,Moderately well drained,15,200,0,5.8,0.2,25,40,35,1.6,14.2
FIELD_0012,410169,"Omsrud-Storden complex, 10 to 22 percent slopes, moderately eroded",Omsrud,55,Well drained,0,23,2.5,6.2,0.18,21,46,33,1.3,18
FIELD_0012,410169,"Omsrud-Storden complex, 10 to 22 percent slopes, moderately eroded",Omsrud,55,Well drained,23,61,0.75,6.6,0.18,23,43,34,1.4,18.6
FIELD_0012,410169,"Omsrud-Storden complex, 10 to 22 percent slopes, moderately eroded",Storden,35,Well drained,0,20,2.5,7.7,0.18,21,46,33,1.3,16
FIELD_0012,410169,"Omsrud-Storden complex, 10 to 22 percent slopes, moderately eroded",Storden,35,Well drained,20,140,0.5,7.8,0.18,21,42,37,1.55,15.4
FIELD_0012,410169,"Omsrud-Storden complex, 10 to 22 percent slopes, moderately eroded",Terril,10,Well drained,0,23,3.5,6.2,0.21,21,46,33,1.3,18.2
FIELD_0012,410169,"Omsrud-Storden complex, 10 to 22 percent slopes, moderately eroded",Terril,10,Well drained,23,86,2.5,6.2,0.18,21,46,33,1.35,18
FIELD_0012,2499220,"Belview-Storden complex, 5 to 9 percent slopes, moderately eroded",Belview,70,Well drained,0,15,2.7,7.9,0.21,22.5,39.8,37.7,1.4,19.2
FIELD_0012,2499220,"Belview-Storden complex, 5 to 9 percent slopes, moderately eroded",Belview,70,Well drained,15,81,0.25,7.9,0.17,25,38.5,36.5,1.45,19.2
FIELD_0012,2499220,"Belview-Storden complex, 5 to 9 percent slopes, moderately eroded",Storden,25,Well drained,0,15,2.2,7.9,0.21,22.5,39.8,37.7,1.4,19
FIELD_0012,2499220,"Belview-Storden complex, 5 to 9 percent slopes, moderately eroded",Storden,25,Well drained,15,112,0.75,7.9,0.18,24,39.1,36.9,1.5,19.3
FIELD_0012,2499220,"Belview-Storden complex, 5 to 9 percent slopes, moderately eroded",Clarion,5,Moderately well drained,0,15,2.7,6.5,0.21,21,41.6,37.4,1.43,18
FIELD_0012,2499220,"Belview-Storden complex, 5 to 9 percent slopes, moderately eroded",Clarion,5,Moderately well drained,15,41,1.5,6.5,0.21,21,41.6,37.4,1.43,17.6
FIELD_0012,2499221,"Okoboji silty clay loam, 0 to 1 percent slopes",Okoboji,80,Very poorly drained,0,15,10.5,7.2,0.22,38.5,7.4,54.1,1.35,31.5
FIELD_0012,2499221,"Okoboji silty clay loam, 0 to 1 percent slopes",Okoboji,80,Very poorly drained,15,81,5,7.2,0.22,38.5,7.4,54.1,1.35,30.7
FIELD_0012,2499221,"Okoboji silty clay loam, 0 to 1 percent slopes",Knoke,10,Very poorly drained,0,20,12.5,7.9,0.25,24,17.7,58.3,1.18,21.1
FIELD_0012,2499221,"Okoboji silty clay loam, 0 to 1 percent slopes",Knoke,10,Very poorly drained,20,46,5,7.9,0.22,31.5,18,50.5,1.35,25.8
FIELD_0012,2499221,"Okoboji silty clay loam, 0 to 1 percent slopes",Canisteo,5,Poorly drained,0,25,6.5,7.9,0.2,31,18,51,1.3,26.5
FIELD_0012,2499221,"Okoboji silty clay loam, 0 to 1 percent slopes",Harps,5,Poorly drained,0,20,5,8.2,0.2,26,38,36,1.38,22.4
FIELD_0012,2499221,"Okoboji silty clay loam, 0 to 1 percent slopes",Harps,5,Poorly drained,20,41,5,8.2,0.2,26,38,36,1.38,22.4
FIELD_0012,2499221,"Okoboji silty clay loam, 0 to 1 percent slopes",Canisteo,5,Poorly drained,25,46,4,7.9,0.2,31,35.4,33.6,1.3,26
FIELD_0012,2499223,"Nicollet clay loam, 1 to 3 percent slopes",Nicollet,85,Somewhat poorly drained,0,25,6,6.2,0.18,30,31,39,1.1,25.6
FIELD_0012,2499223,"Nicollet clay loam, 1 to 3 percent slopes",Nicollet,85,Somewhat poorly drained,25,43,4,6.2,0.18,30,31,39,1.25,25.2
FIELD_0012,2499223,"Nicollet clay loam, 1 to 3 percent slopes",Webster,5,Poorly drained,0,25,7,6.5,0.18,33,25,42,1.05,28.1
FIELD_0012,2499223,"Nicollet clay loam, 1 to 3 percent slopes",Clarion,5,Moderately well drained,0,20,3.5,6.2,0.21,25,41,34,1.3,21.3
FIELD_0012,2499223,"Nicollet clay loam, 1 to 3 percent slopes",Okoboji,5,Very poorly drained,0,20,9,6.8,0.22,36,11,53,0.95,29.5
FIELD_0012,2499223,"Nicollet clay loam, 1 to 3 percent slopes",Clarion,5,Moderately well drained,20,40,2.5,6.2,0.18,25,41,34,1.35,21
FIELD_0012,2499223,"Nicollet clay loam, 1 to 3 percent slopes",Okoboji,5,Very poorly drained,20,84,6,7,0.22,36,12,52,1.3,29.2
FIELD_0012,2499223,"Nicollet clay loam, 1 to 3 percent slopes",Webster,5,Poorly drained,25,51,5,6.9,0.18,33,25,42,1.35,27.7
FIELD_0012,2499224,"Harps clay loam, 0 to 2 percent slopes",Harps,85,Poorly drained,0,20,7,7.5,0.18,32,30,38,1.05,23.5
FIELD_0012,2499224,"Harps clay loam, 0 to 2 percent slopes",Harps,85,Poorly drained,20,41,5,8,0.18,32,32,36,1.35,23.2
FIELD_0012,2499224,"Harps clay loam, 0 to 2 percent slopes",Glencoe,10,Very poorly drained,0,23,9,7,0.18,33,22,45,0.95,28.4
FIELD_0012,2499224,"Harps clay loam, 0 to 2 percent slopes",Glencoe,10,Very poorly drained,23,99,6,7,0.18,33,26,41,1.3,27.9
FIELD_0012,2499224,"Harps clay loam, 0 to 2 percent slopes",Okoboji,3,Very poorly drained,0,20,9,6.8,0.22,36,11,53,0.95,29.5
FIELD_0012,2499224,"Harps clay loam, 0 to 2 percent slopes",Okoboji,3,Very poorly drained,20,84,6,7,0.22,36,12,52,1.3,29.2
FIELD_0012,2499224,"Harps clay loam, 0 to 2 percent slopes",Canisteo,2,Poorly drained,0,23,7,7.5,0.18,32,30,38,1.05,25
FIELD_0012,2499224,"Harps clay loam, 0 to 2 percent slopes",Canisteo,2,Poorly drained,23,41,5,7.7,0.18,32,32,36,1.35,25.5
FIELD_0012,2499225,"Webster clay loam, 0 to 2 percent slopes",Webster,85,Poorly drained,0,25,7,6.5,0.18,33,25,42,1.05,28.1
FIELD_0012,2499225,"Webster clay loam, 0 to 2 percent slopes",Webster,85,Poorly drained,25,51,5,6.9,0.18,33,25,42,1.35,27.7
FIELD_0012,2499225,"Webster clay loam, 0 to 2 percent slopes",Nicollet,5,Somewhat poorly drained,0,25,6,6.2,0.18,30,31,39,1.1,25.6
FIELD_0012,2499225,"Webster clay loam, 0 to 2 percent slopes",Okoboji,5,Very poorly drained,0,20,9,6.8,0.22,36,11,53,0.95,29.5
FIELD_0012,2499225,"Webster clay loam, 0 to 2 percent slopes",Okoboji,5,Very poorly drained,20,84,6,7,0.22,36,12,52,1.3,29.2
FIELD_0012,2499225,"Webster clay loam, 0 to 2 percent slopes",Nicollet,5,Somewhat poorly drained,25,43,4,6.2,0.18,30,31,39,1.25,25.2
FIELD_0012,2499225,"Webster clay loam, 0 to 2 percent slopes",Glencoe,3,Very poorly drained,0,23,9,7,0.18,33,22,45,0.95,28.4
FIELD_0012,2499225,"Webster clay loam, 0 to 2 percent slopes",Glencoe,3,Very poorly drained,23,99,6,7,0.18,33,26,41,1.3,27.9
FIELD_0012,2499225,"Webster clay loam, 0 to 2 percent slopes",Canisteo,2,Poorly drained,0,23,7,7.5,0.18,32,30,38,1.05,25
FIELD_0012,2499225,"Webster clay loam, 0 to 2 percent slopes",Canisteo,2,Poorly drained,23,41,5,7.7,0.18,32,32,36,1.35,25.5
FIELD_0012,2499229,"Clarion loam, 2 to 6 percent slopes",Clarion,85,Moderately well drained,0,20,3.5,6.2,0.21,25,41,34,1.3,21.3
FIELD_0012,2499229,"Clarion loam, 2 to 6 percent slopes",Clarion,85,Moderately well drained,20,40,2.5,6.2,0.18,25,41,34,1.35,21
FIELD_0012,2499229,"Clarion loam, 2 to 6 percent slopes",Nicollet,5,Somewhat poorly drained,0,25,6,6.2,0.18,30,31,39,1.1,25.6
FIELD_0012,2499229,"Clarion loam, 2 to 6 percent slopes",Webster,5,Poorly drained,0,25,7,6.5,0.18,33,25,42,1.05,28.1
FIELD_0012,2499229,"Clarion loam, 2 to 6 percent slopes",Storden,5,Well drained,0,20,2.5,7.7,0.18,21,46,33,1.3,16
FIELD_0012,2499229,"Clarion loam, 2 to 6 percent slopes",Storden,5,Well drained,20,140,0.5,7.8,0.18,21,42,37,1.55,15.4
FIELD_0012,2499229,"Clarion loam, 2 to 6 percent slopes",Nicollet,5,Somewhat poorly drained,25,43,4,6.2,0.18,30,31,39,1.25,25.2
FIELD_0012,2499229,"Clarion loam, 2 to 6 percent slopes",Webster,5,Poorly drained,25,51,5,6.9,0.18,33,25,42,1.35,27.7
FIELD_0012,2499230,"Clarion loam, 6 to 10 percent slopes",Clarion,85,Well drained,0,15,3.5,6.2,0.21,25,41,34,1.3,21.3
FIELD_0012,2499230,"Clarion loam, 6 to 10 percent slopes",Clarion,85,Well drained,15,33,2.5,6.2,0.18,25,41,34,1.35,21
FIELD_0012,2499230,"Clarion loam, 6 to 10 percent slopes",Storden,10,Well drained,0,20,2.5,7.7,0.18,21,46,33,1.3,16
FIELD_0012,2499230,"Clarion loam, 6 to 10 percent slopes",Storden,10,Well drained,20,140,0.5,7.8,0.18,21,42,37,1.55,15.4
FIELD_0012,2499230,"Clarion loam, 6 to 10 percent slopes",Nicollet,5,Somewhat poorly drained,0,25,6,6.2,0.18,30,31,39,1.1,25.6
FIELD_0012,2499230,"Clarion loam, 6 to 10 percent slopes",Nicollet,5,Somewhat poorly drained,25,43,4,6.2,0.18,30,31,39,1.25,25.2
FIELD_0012,2499238,"Ocheyedan loam, 2 to 5 percent slopes",Ocheyedan,85,Moderately well drained,0,18,3.5,6.5,0.21,25.5,38.1,36.4,1.43,21.7
FIELD_0012,2499238,"Ocheyedan loam, 2 to 5 percent slopes",Ocheyedan,85,Moderately well drained,18,36,2.5,6.5,0.21,25.5,38.1,36.4,1.43,21.4
FIELD_0012,2499238,"Ocheyedan loam, 2 to 5 percent slopes",Fostoria,15,Somewhat poorly drained,0,18,3.5,6.5,0.18,26.5,34.2,39.3,1.43,22.5
FIELD_0012,2499238,"Ocheyedan loam, 2 to 5 percent slopes",Fostoria,15,Somewhat poorly drained,18,48,3,6.5,0.18,28.5,34.2,37.3,1.43,23.8
FIELD_0012,2506562,"Omsrud-Storden complex, 10 to 16 percent slopes, moderately eroded",Omsrud,55,Well drained,0,23,2.5,6.2,0.18,21,46,33,1.3,18
FIELD_0012,2506562,"Omsrud-Storden complex, 10 to 16 percent slopes, moderately eroded",Omsrud,55,Well drained,23,61,0.75,6.6,0.18,23,43,34,1.4,18.6
FIELD_0012,2506562,"Omsrud-Storden complex, 10 to 16 percent slopes, moderately eroded",Storden,35,Well drained,0,20,2.5,7.7,0.18,21,46,33,1.3,16
FIELD_0012,2506562,"Omsrud-Storden complex, 10 to 16 percent slopes, moderately eroded",Storden,35,Well drained,20,140,0.5,7.8,0.18,21,42,37,1.55,15.4
FIELD_0012,2506562,"Omsrud-Storden complex, 10 to 16 percent slopes, moderately eroded",Terril,10,Well drained,0,23,3.5,6.2,0.21,21,46,33,1.3,18.2
FIELD_0012,2506562,"Omsrud-Storden complex, 10 to 16 percent slopes, moderately eroded",Terril,10,Well drained,23,86,2.5,6.2,0.18,21,46,33,1.35,18
FIELD_0012,2506563,"Okabena silty clay loam, 1 to 5 percent slopes",Okabena,70,Somewhat poorly drained,0,25,6,6.5,0.21,29.5,7,63.5,1.25,25.3
FIELD_0012,2506563,"Okabena silty clay loam, 1 to 5 percent slopes",Okabena,70,Somewhat poorly drained,25,38,5.5,6.5,0.21,29.5,7,63.5,1.25,25.2
FIELD_0012,2506563,"Okabena silty clay loam, 1 to 5 percent slopes",Guckeen,15,Somewhat poorly drained,0,20,5,6.5,0.18,37.5,7.6,54.9,1.25,30
FIELD_0012,2506563,"Okabena silty clay loam, 1 to 5 percent slopes",Guckeen,15,Somewhat poorly drained,20,38,5,6.5,0.18,37.5,7.6,54.9,1.25,30
FIELD_0012,2506563,"Okabena silty clay loam, 1 to 5 percent slopes",Clarion,5,Moderately well drained,0,18,3.5,6.5,0.21,21,41.6,37.4,1.43,18.2
FIELD_0012,2506563,"Okabena silty clay loam, 1 to 5 percent slopes",Waldorf,5,Poorly drained,0,23,7,6.7,0.22,37.5,7.6,54.9,1.25,30.4
FIELD_0012,2506563,"Okabena silty clay loam, 1 to 5 percent slopes",Collinwood,5,Somewhat poorly drained,0,25,6,6.5,0.16,47,23.5,29.5,1.25,36.7
FIELD_0012,2506563,"Okabena silty clay loam, 1 to 5 percent slopes",Clarion,5,Moderately well drained,18,46,2.5,6.5,0.21,21,41.6,37.4,1.43,18
FIELD_0012,2506563,"Okabena silty clay loam, 1 to 5 percent slopes",Waldorf,5,Poorly drained,23,51,6.5,6.7,0.22,37.5,7.6,54.9,1.25,30.3
FIELD_0012,2506563,"Okabena silty clay loam, 1 to 5 percent slopes",Collinwood,5,Somewhat poorly drained,25,41,4,6.5,0.16,47,5.6,47.4,1.25,36.2
FIELD_0012,2506566,"Clarion-Storden complex, 6 to 10 percent slopes, moderately eroded",Clarion,45,Well drained,0,20,2.5,6.2,0.18,21,46,33,1.3,18
FIELD_0012,2506566,"Clarion-Storden complex, 6 to 10 percent slopes, moderately eroded",Clarion,45,Well drained,20,61,0.75,6.6,0.18,23,43,34,1.4,18.6
FIELD_0012,2506566,"Clarion-Storden complex, 6 to 10 percent slopes, moderately eroded",Storden,40,Well drained,0,20,2.5,7.7,0.18,21,46,33,1.3,16
FIELD_0012,2506566,"Clarion-Storden complex, 6 to 10 percent slopes, moderately eroded",Storden,40,Well drained,20,140,0.5,7.8,0.18,21,42,37,1.55,15.4
FIELD_0012,2506566,"Clarion-Storden complex, 6 to 10 percent slopes, moderately eroded",Terril,10,Moderately well drained,0,23,3.5,6.2,0.21,21,46,33,1.3,18.2
FIELD_0012,2506566,"Clarion-Storden complex, 6 to 10 percent slopes, moderately eroded",Terril,10,Moderately well drained,23,86,2.5,6.2,0.18,21,46,33,1.35,18
FIELD_0012,2506566,"Clarion-Storden complex, 6 to 10 percent slopes, moderately eroded",Delft,5,Poorly drained,0,25,7,7.4,0.18,33,25,42,1.15,28.1
FIELD_0012,2506566,"Clarion-Storden complex, 6 to 10 percent slopes, moderately eroded",Delft,5,Poorly drained,25,100,5,7.4,0.18,33,25,42,1.35,27.7
FIELD_0012,2506567,"Delft-Terril complex, 1 to 5 percent slopes",Delft,55,Poorly drained,0,30,7,6.7,0.19,30,33.5,36.5,1.53,25.8
FIELD_0012,2506567,"Delft-Terril complex, 1 to 5 percent slopes",Delft,55,Poorly drained,30,74,4,6.7,0.21,26.5,37.9,35.6,1.48,22.6
FIELD_0012,2506567,"Delft-Terril complex, 1 to 5 percent slopes",Terril,20,Moderately well drained,0,23,3.5,6.7,0.21,22,38,40,1.38,19
FIELD_0012,2506567,"Delft-Terril complex, 1 to 5 percent slopes",Terril,20,Moderately well drained,23,91,2,6.7,0.21,22,38,40,1.38,18.6
FIELD_0012,2506567,"Delft-Terril complex, 1 to 5 percent slopes",Delft,10,Somewhat poorly drained,0,30,3.5,6.7,0.19,23.5,39.2,37.3,1.53,20.1
FIELD_0012,2506567,"Delft-Terril complex, 1 to 5 percent slopes",Delft,10,Somewhat poorly drained,30,94,6,6.7,0.19,25,38.5,36.5,1.53,21.8
FIELD_0012,2506567,"Delft-Terril complex, 1 to 5 percent slopes",Delft,5,Poorly drained,0,30,7,6.7,0.19,30,33.5,36.5,1.53,25.8
FIELD_0012,2506567,"Delft-Terril complex, 1 to 5 percent slopes",Clarion,5,Moderately well drained,0,18,3.5,6.5,0.21,21,41.6,37.4,1.43,18.2
FIELD_0012,2506567,"Delft-Terril complex, 1 to 5 percent slopes",Okoboji,5,Very poorly drained,0,15,10.5,7.2,0.22,38.5,7.4,54.1,1.35,31.5
FIELD_0012,2506567,"Delft-Terril complex, 1 to 5 percent slopes",Okoboji,5,Very poorly drained,15,81,5,7.2,0.22,38.5,7.4,54.1,1.35,30.7
FIELD_0012,2506567,"Delft-Terril complex, 1 to 5 percent slopes",Clarion,5,Moderately well drained,18,46,2.5,6.5,0.21,21,41.6,37.4,1.43,18
FIELD_0012,2506567,"Delft-Terril complex, 1 to 5 percent slopes",Delft,5,Poorly drained,30,74,4,6.7,0.21,26.5,37.9,35.6,1.48,22.6
FIELD_0012,2506574,"Kamrar clay loam, 2 to 6 percent slopes",Kamrar,90,Moderately well drained,0,20,3.5,5.8,0.18,37,25,38,1.3,29.3
FIELD_0012,2506574,"Kamrar clay loam, 2 to 6 percent slopes",Kamrar,90,Moderately well drained,20,36,3,6.3,0.18,37,23,40,1.3,29.2
FIELD_0012,2506574,"Kamrar clay loam, 2 to 6 percent slopes",Marna,5,Poorly drained,0,18,7,6.7,0.22,39,7,54,1.3,31.4
FIELD_0012,2506574,"Kamrar clay loam, 2 to 6 percent slopes",Guckeen,5,Somewhat poorly drained,0,20,5,5.8,0.22,39,19,42,1.3,31
FIELD_0012,2506574,"Kamrar clay loam, 2 to 6 percent slopes",Marna,5,Poorly drained,18,46,5,6.7,0.22,39,7,54,1.3,31
FIELD_0012,2506574,"Kamrar clay loam, 2 to 6 percent slopes",Guckeen,5,Somewhat poorly drained,20,38,3,6.3,0.18,37,23,40,1.3,29.2
FIELD_0012,2506577,"Knoke silty clay loam, 0 to 1 percent slopes",Knoke,90,Very poorly drained,0,20,9,7.9,0.22,36,10,54,1.15,25.3
FIELD_0012,2506577,"Knoke silty clay loam, 0 to 1 percent slopes",Knoke,90,Very poorly drained,20,117,6,7.9,0.22,36,10,54,1.2,24.9
FIELD_0012,2506577,"Knoke silty clay loam, 0 to 1 percent slopes",Harps,6,Poorly drained,0,20,7,7.5,0.18,32,30,38,1.05,23.5
FIELD_0012,2506577,"Knoke silty clay loam, 0 to 1 percent slopes",Harps,6,Poorly drained,20,41,5,8,0.18,32,32,36,1.35,23.2
FIELD_0012,2506577,"Knoke silty clay loam, 0 to 1 percent slopes",Okoboji,4,Very poorly drained,0,20,9,6.8,0.22,36,11,53,0.95,29.5
FIELD_0012,2506577,"Knoke silty clay loam, 0 to 1 percent slopes",Okoboji,4,Very poorly drained,20,84,6,7,0.22,36,12,52,1.3,29.2
FIELD_0012,2506585,"Terril loam, 2 to 6 percent slopes",Terril,80,Well drained,0,23,3.5,6.2,0.21,21,46,33,1.3,18.2
FIELD_0012,2506585,"Terril loam, 2 to 6 percent slopes",Terril,80,Well drained,23,86,2.5,6.2,0.18,21,46,33,1.35,18
